gene_name_human	gene_name_mouse	gene_id_human	gene_id_mouse	mean_tpm_hESCs	mean_tpm_mESCs	logFC	padj
HIF3A	Hif3a	ENSG00000124440	ENSMUSG00000004328	1115.9412134542333	143.01779949829134	-1.50022781984013	3.97901313569178e-05
NPAS1	Npas1	ENSG00000130751	ENSMUSG00000001988	196.67022028558435	5.98632383125144	-3.43525156890824	1.48052884683706e-06
MEIS3	Meis3	ENSG00000105419	ENSMUSG00000041420	691.204275454531	9.302815248948063	-4.660800901369281	4.0713053970981e-07
DBP	Dbp	ENSG00000105516	ENSMUSG00000059824	219.45712537449765	72.85264209897629	-0.0868048350109548	0.7385297770499459
TEAD2	Tead2	ENSG00000074219	ENSMUSG00000030796	10186.96804292229	2799.7128199892563	-0.379842491095921	0.0711547537449363
IRF3	Irf3	ENSG00000126456	ENSMUSG00000003184	3971.8346446552064	595.5839576020884	-1.25117005849031	3.03721847863851e-05
ATF5	Atf5	ENSG00000169136	ENSMUSG00000038539	1725.5806970246667	567.5968881593036	-0.12973304803547	0.531165679624151
NR1H2	Nr1h2	ENSG00000131408	ENSMUSG00000060601	2252.0973959584203	1648.6157960442968	1.03828378217608	0.00014254100376283002
SPIB	Spib	ENSG00000269404	ENSMUSG00000008193	1008.4814037844103	16.544327782595	-4.418589060107251	2.43692877238456e-07
ZNF808	Zfp974	ENSG00000198482	ENSMUSG00000070709	214.14168021160268	86.72121811405486	0.215580068884703	0.5402781273771501
ZNF628	Zfp628	ENSG00000197483	ENSMUSG00000074406	325.13868397502694	170.51792393798067	0.554450768967728	0.0603565743348276
ZNF524	Zfp524	ENSG00000171443	ENSMUSG00000051184	94.86799662615067	81.33831289685837	1.2490647045670902	0.000547030377455301
ZNF784	Zfp784	ENSG00000179922	ENSMUSG00000043290	496.54757804118964	20.606885353162934	-3.0700690701109905	6.392663492741221e-07
ZNF580	Zfp580	ENSG00000213015	ENSMUSG00000055633	371.83421573929803	62.13160847048454	-1.10556446982372	0.000504557756459398
ZNF787	Zfp787	ENSG00000142409	ENSMUSG00000046792	2369.1738355717603	166.54638330223702	-2.34150082495871	5.23130763222459e-07
ZNF444	Zfp444	ENSG00000167685	ENSMUSG00000044876	1308.5730904634668	561.0290955610594	0.260859115372363	0.194290258509776
ZNF667	Zfp667	ENSG00000198046	ENSMUSG00000054893	140.97401350811683	271.58686957451	2.46459050836968	2.6435441735843003e-07
ZFP28	Zfp28	ENSG00000196867	ENSMUSG00000062861	357.55628937304397	125.35085070589435	0.04719888569379901	0.8927890667104208
ZIK1	Zik1	ENSG00000171649	ENSMUSG00000030393	2719.250152818953	213.08051346364402	-2.22014571775231	1.6253414055016502e-07
ZNF329	Zfp329	ENSG00000181894	ENSMUSG00000057894	1042.0336537638357	336.1455532770193	-0.17063075066250802	0.320561339121677
ZSCAN22	Zscan22	ENSG00000182318	ENSMUSG00000054715	383.490162145097	432.60482794633464	1.6256446350101101	1.1425990719732e-06
ZBTB45	Zbtb45	ENSG00000119574	ENSMUSG00000049600	1048.6988419605307	536.929230002193	0.494512858704046	0.0566987584494079
MZF1	Mzf1	ENSG00000099326	ENSMUSG00000030380	586.0711321618766	31.832669487360466	-2.7200994954283897	8.174347431971209e-07
ZFY	Zfx	ENSG00000067646	ENSMUSG00000079509	438.14680469706104	565.9492701840876	1.9209542540555	2.91658765143557e-05
HIC2	Hic2	ENSG00000169635	ENSMUSG00000050240	3314.7908997164473	1492.0178629230502	0.332682296101979	0.0800019811503414
XBP1	Xbp1	ENSG00000100219	ENSMUSG00000020484	8736.21270277112	1539.3307344796165	-1.03422638326775	1.4118297814128399e-05
PATZ1	Patz1	ENSG00000100105	ENSMUSG00000020453	6645.9332126559775	1665.41578697839	-0.52497122780824	0.0124291351035803
SOX10	Sox10	ENSG00000100146	ENSMUSG00000033006	108.01855193504427	0.6444200943432157	-5.2322616977478305	2.3769304670068597e-08
MAFF	Maff	ENSG00000185022	ENSMUSG00000042622	605.655861128816	161.69024202634233	-0.44162449013515204	0.0811606225637374
ATF4	Atf4	ENSG00000128272	ENSMUSG00000042406	40683.617842001564	5350.289008474093	-1.44946578980165	1.83703582430089e-06
TEF	Tef	ENSG00000167074	ENSMUSG00000022389	993.311972202509	1380.30747548379	1.95865381241317	1.41999118025239e-06
SREBF2	Srebf2	ENSG00000198911	ENSMUSG00000022463	22611.513466922366	6752.094623479427	-0.266489299097752	0.113530875550595
PPARA	Ppara	ENSG00000186951	ENSMUSG00000022383	274.498218551999	0.6524725823248123	-6.58252837517082	5.29535087080133e-09
GABPA	Gabpa	ENSG00000154727	ENSMUSG00000008976	1287.96877412499	2641.5026996393703	2.66058724254767	1.02777421019359e-06
BACH1	Bach1	ENSG00000156273	ENSMUSG00000025612	1621.579536397956	2569.116547312367	2.3318556541085202	1.07190869306012e-05
OLIG2	Olig2	ENSG00000205927	ENSMUSG00000039830	6.931499719015593	1154.8690875031646	8.808748690700801	7.15556983587838e-12
OLIG1	Olig1	ENSG00000184221	ENSMUSG00000046160	4.6054838409898835	746.4844731844956	8.65225295965063	1.36919010542948e-10
RUNX1	Runx1	ENSG00000159216	ENSMUSG00000022952	32.34538067597396	10.001363849363857	-0.20399354740124104	0.6028276313302471
ERG	Erg	ENSG00000157554	ENSMUSG00000040732	234.08246603122635	1.0057731265235021	-6.1026364850982	3.51320329450269e-07
ETS2	Ets2	ENSG00000157557	ENSMUSG00000022895	3910.4955249852064	1134.6198894957568	-0.31646531399919703	0.0287365643515288
PRDM15	Prdm15	ENSG00000141956	ENSMUSG00000014039	1123.6004618768068	381.23018004682734	-0.0967037548174278	0.48243632338739795
PKNOX1	Pknox1	ENSG00000160199	ENSMUSG00000006705	2080.55316258505	597.491850836953	-0.336088518060513	0.0351625796204435
AIRE	Aire	ENSG00000160224	ENSMUSG00000000731	0.6970836021542067	51.28659802053257	7.200025877482481	1.59185150748104e-06
GTF2I	Gtf2i	ENSG00000263001	ENSMUSG00000060261	0.0	3626.2820285736902	14.290109132046599	3.10698408889613e-13
